word1,word2,word3,count,Cn2,Prob
servic,pack,im,1,1,0.3127386
servic,singl,left,1,1,0.313096501
servic,sunday,surpris,1,1,0.43755965
set,help,graduat,1,1,0.440184252
set,interview,guy,1,1,0.43779825
set,medic,internmistak,1,1,0.439945652
set,oh,boy,1,1,0.440721103
set,revis,end,1,1,0.28791755
set,webcam,show,1,1,0.2878579
settl,memphi,son,1,1,0.289050901
seven,someth,studi,1,1,0.2879772
seven,year,ago,1,1,0.2879772
seventeen,time,remain,1,1,0.441079003
sever,common,procedur,1,1,0.270892983
sever,injur,crash,1,1,0.271071934
sever,smaller,chronolog,1,1,0.270952633
sex,ll,send,1,1,0.270892983
sexiest,women,aliv,1,1,0.271370184
sexual,assault,sleep,1,1,0.274770237
shake,paw,head,1,1,0.270952633
shane,doan,said,1,1,0.271966684
shape,busi,may,1,1,0.272443885
shape,one,high,1,1,0.438394751
shape,rear,small,1,1,0.276845364
shape,thing,chocol,1,1,0.276845364
share,complet,lack,1,1,0.276845364
share,home,decor,1,1,0.276964664
share,plug,deduct,1,1,0.276905014
share,soon,next,1,1,0.277083965
sharepoint,dev,role,1,1,0.277024314
sharon,book,mom,1,1,0.439349152
sharon,osbourn,morph,1,1,0.34392895
sharp,day,republican,1,1,0.344823701
sharp,said,think,1,1,0.28755965
shawti,thinkin,theyr,1,1,0.28755965
shed,respons,last,1,1,0.28755965
sheet,transfer,cooki,1,1,0.2878579
shelbi,stock,love,1,1,0.28755965
shi,khaki,slack,1,1,0.274391901
shi,skrillex,show,1,1,0.2736761
shine,studi,plot,1,1,0.2736761
ship,next,day,1,1,0.27349715
shit,killin,em,1,1,0.276360353
shit,mom,can,1,1,0.274212951
shit,take,order,1,1,0.27349715
shit,way,look,1,1,0.2735568
sho,gotta,live,1,1,0.438156151
sho,post,go,1,1,0.289766702
sho,suppli,sphere,1,1,0.288752651
sho,term,improv,1,1,0.289170201
shoddi,treatment,veteran,1,1,0.288275451
shoe,don,deni,1,1,0.2876193
shop,appar,affluent,1,1,0.43755965
shop,oh,well,1,1,0.290542153
shopbowl,com,time,1,1,0.288096501
shopper,club,www,1,1,0.288275451
shot,letter,florida,1,1,0.2876193
shoulder,guid,fear,1,1,0.2876193
shouldn,feel,bad,1,1,0.3441079
shouldn,miss,period,1,1,0.34380965
shout,ninja,win,1,1,0.288144221
show,book,alway,1,1,0.26885737
show,connect,among,1,1,0.270360551
show,didn,get,1,1,0.347293213
show,difficulti,generat,1,1,0.269233165
show,formal,sit,1,1,0.269555276
show,indi,tonight,1,1,0.26896474
show,kid,want,1,1,0.268803685
show,learn,talk,1,1,0.269770016
show,restraint,perhap,1,1,0.4378579
show,team,grow,1,1,0.439408802
show,two,compani,1,1,0.438156151
show,two,employe,1,1,0.43755965
show,viewer,last,1,1,0.4376193
show,week,win,1,1,0.43767895
show,yes,refer,1,1,0.4378579
showcas,well,might,1,1,0.297889051
shower,roll,go,1,1,0.29693465
shown,make,first,1,1,0.29693465
shrimp,crab,clam,1,1,0.29693465
shrink,back,made,1,1,0.31255965
shurqat,suspect,al,1,1,0.31255965
shut,fuck,anyth,1,1,0.31255965
shut,full,wit,1,1,0.43779825
shuttl,famili,also,1,1,0.29693465
shweeeet,tuesday,tonight,1,1,0.2971136
sibl,one,two,1,1,0.297471501
sick,danc,last,1,1,0.2969943
sick,year,recent,1,1,0.43755965
sickest,vision,dispos,1,1,0.438156151
side,appear,aggressor,1,1,0.34428685
side,bleed,time,1,1,0.347686903
side,give,fantast,1,1,0.43755965
side,rope,anyon,1,1,0.31303685
side,treat,releas,1,1,0.31255965
side,tuesday,doubt,1,1,0.31255965
sidelin,coach,bob,1,1,0.440422853
sight,need,reconnect,1,1,0.4376193
sign,brandon,jackson,1,1,0.31267895
sign,entir,nation,1,1,0.31267895
sign,play,univers,1,1,0.3126193
sign,salari,play,1,1,0.440721103
sign,suggest,find,1,1,0.43755965
sign,world,strongest,1,1,0.43755965
signatur,tune,mack,1,1,0.2736761
signific,mileston,publish,1,1,0.274690151
silenc,silenc,sound,1,1,0.27361645
silenc,sound,tri,1,1,0.27385505
silent,soul,search,1,1,0.2739147
silli,rummycub,analog,1,1,0.274988401
silv,on,skip,1,1,0.2735568
simba,lion,king,1,1,0.2736761
simpl,buy,drink,1,1,0.43755965
simpl,littl,kind,1,1,0.43791755
simpl,program,drum,1,1,0.43791755
simpl,reli,heavili,1,1,0.43779825
simpl,sma,stay,1,1,0.4376193
simpli,forc,throat,1,1,0.4377386
simpli,toxic,buyer,1,1,0.43779825
sinc,anoth,strong,1,1,0.345092126
sinc,atari,made,1,1,0.273922157
sinc,bi,h,1,1,0.273474781
sinc,come,next,1,1,0.556514283
sinc,haven,one,1,1,0.273586625
sinc,join,staff,1,1,0.345420201
sinc,mess,work,1,1,0.3439886
sinc,onset,mass,1,1,0.43755965
sinc,rim,introduc,1,1,0.43755965
sinc,week,today,1,1,0.34380965
sing,come,tonight,1,1,0.346792153
sing,competit,back,1,1,0.439050901
sing,follow,crew,1,1,0.8128579
sing,say,someon,1,1,0.4377386
singapor,great,trip,1,1,0.439408802
singer,beyonc,blakeman,1,1,0.8126193
singl,bat,dan,1,1,0.438752651
singl,day,nemesi,1,1,0.43791755
singl,day,rememb,1,1,0.34392895
singl,includ,signatur,1,1,0.34392895
singl,left,third,1,1,0.34416755
singl,stroke,titl,1,1,0.344943001
singl,third,sequenc,1,1,0.345241251
sister,ever,expand,1,1,0.34416755
sister,guy,tri,1,1,0.438215801
sister,im,follow,1,1,0.43755965
sister,judi,cut,1,1,0.4378579
sister,resid,idaho,1,1,0.438215801
sit,block,apa,1,1,0.4378579
sit,tea,servic,1,1,0.34392895
sit,well,needacinschool,1,1,0.34380965
site,polici,halt,1,1,0.34380965
site,though,peopl,1,1,0.3441079
site,top,secret,1,1,0.43755965
site,www,shopbowl,1,1,0.43767895
situat,like,conduct,1,1,0.345181601
situat,notic,effect,1,1,0.344704401
situat,person,world,1,1,0.43755965
situat,wors,ce,1,1,0.625954401
situat,wors,precis,1,1,0.281299708
six,flag,re,1,1,0.281299708
six,game,pull,1,1,0.406299708
six,hors,outsid,1,1,0.312599417
six,million,dollar,1,1,0.281349417
six,month,ago,1,1,0.270939378
six,polic,offic,1,1,0.354378756
six,prepar,take,1,1,0.270939378
six,run,nine,1,1,0.270886356
six,sta,s,1,1,0.271045422
six,time,land,1,1,0.270886356
size,project,impo,1,1,0.271151467
ski,love,connect,1,1,0.27215889
skill,around,well,1,1,0.43779825
skip,strip,new,1,1,0.34392895
skrillex,show,indi,1,1,0.34404825
skulli,struggl,breath,1,1,0.34380965
sky,adjac,np,1,1,0.3438693
sky,issu,rais,1,1,0.718779825
skyland,xbox,togeth,1,1,0.34428685
slack,leather,loafer,1,1,0.34380965
slam,chest,thud,1,1,0.438215801
sleazi,cousin,bail,1,1,0.28755965
sleep,earli,st,1,1,0.2876193
sleep,level,time,1,1,0.289050901
sleep,like,minut,1,1,0.28767895
sleep,one,success,1,1,0.288633351
sleep,roommat,minjin,1,1,0.3442272
sleep,roommat,use,1,1,0.34380965
sleep,ve,vote,1,1,0.438693001
slice,barbra,streisand,1,1,0.43767895
slight,influenc,earn,1,1,0.276964664
slip,somewhat,day,1,1,0.278038365
slog,sun,sea,1,1,0.277024314
sloppi,help,produc,1,1,0.279231366
slow,end,may,1,1,0.277024314
slowli,suffoc,cross,1,1,0.276845364
sm,experi,possibl,1,1,0.277024314
sma,stay,fact,1,1,0.4376193
small,amount,edit,1,1,0.43755965
small,amount,water,1,1,0.27349715
small,bedroom,lime,1,1,0.27349715
small,busi,dollar,1,1,0.27361645
small,busi,foundat,1,1,0.27349715
small,hostel,open,1,1,0.27385505
small,lift,forc,1,1,0.2739147
small,market,basebal,1,1,0.2736761
smaller,chronolog,blogrol,1,1,0.274928751
smaller,pa,ie,1,1,0.3439886
smash,come,get,1,1,0.344585101
smash,face,bride,1,1,0.31255965
smash,outer,wall,1,1,0.31255965
smash,still,trend,1,1,0.313215801
smell,like,one,1,1,0.31267895
smh,one,day,1,1,0.3126193
smile,can,forget,1,1,0.3128579
smile,reason,ve,1,1,0.3439886
smile,take,just,1,1,0.345062301
smith,clarinet,nelson,1,1,0.271310534
smith,comment,wait,1,1,0.271012283
smith,oceansid,postmast,1,1,0.270952633
smither,valentin,day,1,1,0.273935136
smoke,anymor,thank,1,1,0.270892983
smoke,debri,wow,1,1,0.270892983
smoke,marijuana,come,1,1,0.271907034
smoke,weed,still,1,1,0.271071934
smoker,life,ban,1,1,0.271131584
smoker,littl,sympathi,1,1,0.43755965
smut,ent,ainment,1,1,0.43767895
snack,must,keep,1,1,0.4376193
snap,back,tattoo,1,1,0.31267895
snap,morn,show,1,1,0.314945652
snap,teeth,tryin,1,1,0.313693001
sneez,sniffl,hous,1,1,0.4379772
sniffl,hous,late,1,1,0.43755965
snore,loud,lulz,1,1,0.34380965
snow,cone,imperi,1,1,0.347686903
snow,googl,today,1,1,0.43755965
snow,night,left,1,1,0.43779825
snyder,tuba,bruce,1,1,0.3438693
so,major,player,1,1,0.34380965
soar,qualiti,chandler,1,1,0.265019577
soar,top,western,1,1,0.264602027
social,behaviour,crime,1,1,0.264542377
social,network,let,1,1,0.265258178
socialis,among,smoker,1,1,0.264602027
societi,wast,space,1,1,0.264542377
sofa,hickey,hospit,1,1,0.265914328
sofa,wash,machin,1,1,0.265079228
soft,grab,hand,1,1,0.266331879
soft,spoken,decid,1,1,0.264542377
softwar,autom,vote,1,1,0.265138878
softwar,dvds,tv,1,1,0.264482727
sold,acr,parcel,1,1,0.264542377
sold,mystiqu,masquerad,1,1,0.43755965
sold,reserv,interest,1,1,0.43791755
sole,clap,togeth,1,1,0.345957052
sole,feet,water,1,1,0.3441079
sole,point,backward,1,1,0.4376193
solicit,input,veteran,1,1,0.6252386
soloist,will,includ,1,1,0.43755965
solut,involv,sever,1,1,0.4376193
somebodi,make,spaghetti,1,1,0.71880965
someday,can,get,1,1,0.43791755
someon,beauti,angri,1,1,0.27349715
someon,els,take,1,1,0.274869101
someon,say,nice,1,1,0.274988401
someon,special,ll,1,1,0.27349715
someon,stop,use,1,1,0.27385505
someplac,said,rizzo,1,1,0.274928751
someth,amazon,websit,1,1,0.2737954
someth,beyond,world,1,1,0.2737954
someth,doesnt,plan,1,1,0.344406151
someth,iu,move,1,1,0.34380965
someth,learn,seattl,1,1,0.43803685
someth,like,histori,1,1,0.34380965
someth,studi,shown,1,1,0.34380965
someth,tri,make,1,1,0.4379772
someth,year,old,1,1,0.4376193
somethin,chang,fb,1,1,0.43803685
sometim,cauliflow,pine,1,1,0.4376193
sometim,doabl,like,1,1,0.438454401
sometim,eclips,back,1,1,0.438156151
sometim,hair,fall,1,1,0.34380965
sometim,locat,yessir,1,1,0.3439886
sometim,prepar,open,1,1,0.28767895
sometim,wear,shi,1,1,0.28767895
somewhat,day,spent,1,1,0.288275451
somewher,struggl,read,1,1,0.2879772
somewher,two,ll,1,1,0.288871951
son,aggre,said,1,1,0.43779825
son,patrick,adult,1,1,0.438096501
son,reunit,father,1,1,0.4378579
son,suggest,go,1,1,0.34416755
son,victor,cole,1,1,0.34380965
song,a,ist,1,1,0.4377386
song,album,lend,1,1,0.4377386
song,beyond,frustrat,1,1,0.43755965
song,cd,bridg,1,1,0.344704401
song,one,titl,1,1,0.34392895
song,still,give,1,1,0.438096501
song,vari,one,1,1,0.439528102
song,weird,laptop,1,1,0.4377386
soo,anoth,day,1,1,0.2876193
soon,don,know,1,1,0.289945652
soon,ll,proper,1,1,0.2878579
soon,much,tri,1,1,0.28755965
soon,next,time,1,1,0.288096501
soon,suit,offic,1,1,0.3438693
sophist,underwear,bomb,1,1,0.34380965
sorri,get,live,1,1,0.438275451
sorri,hey,clifbar,1,1,0.4378579
sorri,life,listen,1,1,0.4377386
sorri,technic,difficulti,1,1,0.3127386
sorri,yike,dont,1,1,0.31267895
soul,energi,re,1,1,0.31291755
soul,search,steel,1,1,0.43755965
sound,design,electron,1,1,0.3126193
sound,effo,lessli,1,1,0.313812301
sound,good,bomb,1,1,0.31267895
sound,like,excus,1,1,0.3439886
sound,like,season,1,1,0.34380965
sound,music,establish,1,1,0.3127386
sound,realli,bad,1,1,0.31255965
sound,relax,earlier,1,1,0.313812301
sound,sloppi,help,1,1,0.277322565
sound,tri,figur,1,1,0.278038365
sounda,former,perform,1,1,0.277978715
soundsystem,pa,y,1,1,0.277501515
soundtrack,late,night,1,1,0.276905014
soundwis,musicwis,still,1,1,0.278276966
soup,lunch,like,1,1,0.277024314
sour,cream,garnish,1,1,0.438693001
sousa,po,ugal,1,1,0.43755965
south,alway,labour,1,1,0.34380965
south,london,colleagu,1,1,0.346851803
south,notori,run,1,1,0.3438693
south,pacif,knee,1,1,0.34392895
southern,oregon,detect,1,1,0.438156151
southern,railroad,track,1,1,0.43755965
southern,region,tradit,1,1,0.4376193
sox,bat,practic,1,1,0.3438693
space,anybodi,realli,1,1,0.3439886
space,line,vehicl,1,1,0.3127386
space,sinc,mess,1,1,0.31255965
space,sofa,hickey,1,1,0.3126193
spaghetti,diagram,show,1,1,0.440542153
spald,friend,benefit,1,1,0.4376193
spammer,cost,american,1,1,0.438156151
spammer,like,see,1,1,0.43755965
spanisch,liebeslied,op,1,1,0.441436903
spanish,black,adult,1,1,0.4377386
spanish,inner,citi,1,1,0.281906151
spanish,omelett,delici,1,1,0.282741251
spark,one,everybodi,1,1,0.282025451
sparkl,wit,night,1,1,0.283993902
speak,balanc,come,1,1,0.28142895
speak,event,yesterday,1,1,0.2813693
speak,privat,say,1,1,0.344406151
speaker,can,play,1,1,0.3438693
spear,dixieland,jazz,1,1,0.4376193
spec,click,picci,1,1,0.438275451
special,interest,charact,1,1,0.4376193
special,ll,know,1,1,0.34392895
special,peter,schiff,1,1,0.34380965
special,read,help,1,1,0.288394751
special,team,wise,1,1,0.288991251
special,thing,call,1,1,0.28755965
special,tribun,newspap,1,1,0.2876193
special,victim,unit,1,1,0.2878579
specialist,tack,surgeri,1,1,0.281965801
specif,develop,custom,1,1,0.28130965
speechless,often,word,1,1,0.28142895
speed,main,memori,1,1,0.284829003
speedi,forward,andi,1,1,0.282025451
spell,fuck,told,1,1,0.28142895
spelt,wrong,lost,1,1,0.43767895
spend,mother,day,1,1,0.440721103
spend,next,week,1,1,0.3442272
spend,predecessor,life,1,1,0.344525451
spend,time,farm,1,1,0.2969943
spend,time,girl,1,1,0.29705395
spend,time,pray,1,1,0.297650451
spend,time,vietnam,1,1,0.2969943
spend,whole,weekend,1,1,0.4376193
spent,much,day,1,1,0.4377386
spent,wash,sweep,1,1,0.43755965
sphere,rm,oh,1,1,0.438454401
spi,zeitgeist,coffe,1,1,0.34380965
spice,carrot,soup,1,1,0.276887972
spice,get,head,1,1,0.384030829
spicin,thing,kitchen,1,1,0.277092486
spirit,ala,award,1,1,0.276990229
spivak,senior,fellow,1,1,0.277041357
split,first,round,1,1,0.278012801
spo,s,coat,1,1,0.438096501
spo,s,glad,1,1,0.440721103
spo,s,late,1,1,0.43779825
spoke,us,chang,1,1,0.275704202
spoken,decid,non,1,1,0.2739147
spokesman,al,della,1,1,0.2736761
spokesman,peter,aseltin,1,1,0.274451551
sponsor,bill,keep,1,1,0.27397435
sponsor,great,auction,1,1,0.2739147
spot,peopl,gather,1,1,0.27349715
spot,togeth,saturday,1,1,0.276121752
spotifi,free,awesom,1,1,0.43791755
spread,geograph,parent,1,1,0.43803685
spree,wast,time,1,1,0.43755965
spri,seem,synonym,1,1,0.31303685
spring,train,don,1,1,0.3129772
springfield,cardin,play,1,1,0.31291755
springfield,tallest,build,1,1,0.314408802
springtim,awaken,branch,1,1,0.31279825
springtim,paper,pack,1,1,0.3126193
sprint,corridor,pull,1,1,0.43767895
sq,featur,client,1,1,0.4376193
squad,let,get,1,1,0.3442272
squad,look,like,1,1,0.346851803
squar,shoulder,guid,1,1,0.276845364
srs,real,estat,1,1,0.276964664
st,andr,sat,1,1,0.278038365
st,helen,school,1,1,0.277024314
st,loui,counti,1,1,0.277203265
st,loui,plant,1,1,0.276905014
st,luke,church,1,1,0.276905014
st,stephen,like,1,1,0.3441079
sta,convers,don,1,1,0.34392895
sta,ed,assist,1,1,0.438096501
sta,ed,kid,1,1,0.43803685
sta,er,asap,1,1,0.43791755
sta,fifth,joaquin,1,1,0.43767895
sta,ing,fav,1,1,0.29693465
sta,ingnow,want,1,1,0.2971136
sta,s,season,1,1,0.29705395
sta,use,choos,1,1,0.298306601
stabl,church,wherebi,1,1,0.43755965
stadium,sit,block,1,1,0.43767895
stadium,vote,come,1,1,0.43755965
staff,benni,gantz,1,1,0.34380965
staff,seven,year,1,1,0.34380965
stage,puppet,theater,2,1,1.43755965
stamp,imag,memento,1,1,0.313275451
stamp,pardon,sho,1,1,0.31255965
stanc,seem,flip,1,1,0.31267895
stand,comedian,terri,1,1,0.43803685
stand,conc,end,1,1,0.344704401
stand,say,TRUE,1,1,0.3439886
stand,sole,feet,1,1,0.4376193
stand,tri,keep,1,1,0.4377386
standard,differ,spo,1,1,0.2878579
standard,slip,somewhat,1,1,0.2876193
stapl,mani,southern,1,1,0.2878579
stapleton,attorney,compani,1,1,0.288633351
star,chick,flick,1,1,0.288096501
star,feel,okay,1,1,0.441079003
star,impress,plate,1,1,0.2878579
star,make,magazin,1,1,0.2877386
star,maker,seri,1,1,0.2876193
star,mila,kuni,1,1,0.28755965
star,video,thank,1,1,0.28767895
stare,soft,grab,1,1,0.438156151
stargaz,battl,supernatur,1,1,0.43755965
state,assess,agenc,1,1,0.438335101
state,bear,host,1,1,0.43767895
state,board,profession,1,1,0.4377386
state,cardiac,wing,1,1,0.257921858
state,inform,will,1,1,0.257976538
state,money,first,1,1,0.258413971
state,super,pac,1,1,0.267812169
state,use,first,1,1,0.258031217
statement,releas,sunday,1,1,0.25852333
statement,tonight,firehous,1,1,0.289445255
station,ador,boy,1,1,0.257921858
station,inn,otherwis,1,1,0.259507556
station,turn,right,1,1,0.258140575
statist,reason,believ,1,1,0.257976538
statist,spammer,cost,1,1,0.258085896
statist,wast,time,1,1,0.258249934
status,activ,hey,1,1,0.260655819
status,re,post,1,1,0.258249934
stay,close,get,1,1,0.258413971
stay,fact,statist,1,1,0.257976538
stay,hotel,use,1,1,0.258140575
stay,just,ahead,1,1,0.26912447
stay,loiter,squad,1,1,0.257976538
stay,nicu,abl,1,1,0.257867179
stay,right,re,1,1,0.291741782
stay,touch,us,1,1,0.34380965
stay,tune,twitter,1,1,0.34392895
stedfast,insist,trump,1,1,0.43803685
steel,blue,stare,1,1,0.3442272
stellar,repli,digiday,1,1,0.345957052
step,boost,economi,1,1,0.4376193
step,make,real,1,1,0.271012283
step,ve,just,1,1,0.270892983
stepbroth,appear,much,1,1,0.271071934
stephani,plum,decid,1,1,0.271489484
stephen,covey,excel,1,1,0.271131584
stephen,like,listen,1,1,0.271489484
stepmoth,stepbroth,appear,1,1,0.270892983
stereo,system,play,1,1,0.270952633
steve,dad,hope,1,1,0.270892983
steve,thonn,said,1,1,0.43803685
still,abl,work,1,1,0.43767895
still,definit,illeg,1,1,0.43755965
still,foolish,today,1,1,0.43779825
still,give,chill,1,1,0.4376193
still,haven,seen,1,1,0.34392895
still,mexico,citi,1,1,0.345300901
still,need,help,1,1,0.3441079
still,nice,person,1,1,0.34392895
still,pa,compani,1,1,0.43779825
still,religion,thank,1,1,0.43755965
still,seem,thrive,1,1,0.438931601
still,trend,good,1,1,0.43755965
still,weird,narcot,1,1,0.31255965
sting,bryan,adam,1,1,0.31255965
stite,yes,can,1,1,0.314110551
stock,love,light,1,1,0.438335101
stock,usual,amount,1,1,0.3438693
stoke,present,program,1,1,0.3442272
stomach,hu,like,1,1,0.439528102
stone,singer,beyonc,1,1,0.277322565
stonepoint,communiti,church,1,1,0.276905014
stonepointcc,org,collis,1,1,0.277143615
stonepointcc,org,stonepoint,1,1,0.278694516
stool,ce,ain,1,1,0.276964664
stop,coffeeshop,ima,1,1,0.276845364
stop,now,everyon,1,1,0.277143615
stop,say,usoci,1,1,0.3438693
stop,sudden,friend,1,1,0.34392895
stop,track,mayb,1,1,0.3126193
stop,use,seat,1,1,0.31255965
stop,usual,thread,1,1,0.31267895
stop,wait,space,1,1,0.2737954
store,away,readi,1,1,0.2735568
store,folder,puter,1,1,0.27349715
storm,head,toward,1,1,0.2735568
stotik,auteur,visionari,1,1,0.274869101
stotik,discreet,privat,1,1,0.276360353
stove,top,cold,1,1,0.274153301
stover,mix,year,1,1,0.27361645
straight,polic,said,1,1,0.4376193
strang,funni,note,1,1,0.344943001
stranger,made,bi,1,1,0.34392895
stray,away,said,1,1,0.3438693
streak,abc,good,1,1,0.34380965
streak,rate,snap,1,1,0.4376193
street,cloth,came,1,1,0.34380965
street,dublin,central,1,1,0.3439886
street,night,mani,1,1,0.344525451
street,song,cd,1,1,0.34392895
street,take,donat,1,1,0.4376193
streeter,drop,draft,1,1,0.3438693
streisand,abl,restor,1,1,0.34392895
strength,percent,percent,1,1,0.274212951
stretch,behind,let,1,1,0.27361645
stretch,komarek,said,1,1,0.2736761
strewn,smoke,debri,1,1,0.27349715
stricken,treat,like,1,1,0.2739147
strict,infrastructur,bro,1,1,0.27397435
strike,game,tampa,1,1,0.274690151
strike,zone,blue,1,1,0.276121752
strikeout,walk,cardin,1,1,0.4376193
strip,new,year,1,1,0.43755965
stroke,titl,senior,1,1,0.43779825
strong,foundat,contribut,1,1,0.4376193
strong,make,come,1,1,0.4376193
strong,month,hire,1,1,0.43779825
strong,muscl,leg,1,1,0.34380965
strong,season,element,1,1,0.34404825
stronger,european,quantit,1,1,0.43791755
stronger,whew,much,1,1,0.440422853
strongest,man,competit,1,1,0.28154825
stronghold,seen,media,1,1,0.28154825
struck,victim,inch,1,1,0.282741251
struggl,breath,point,1,1,0.28142895
struggl,math,now,1,1,0.28142895
struggl,read,school,1,1,0.2817272
stuckey,jason,trusnik,1,1,0.43755965
student,plead,guilti,1,1,0.438693001
student,re,market,1,1,0.34404825
student,type,also,1,1,0.34380965
studi,plot,hard,1,1,0.43755965
studi,shown,make,1,1,0.4378579
studio,along,interview,1,1,0.43755965
studio,boast,color,1,1,0.26255965
studio,got,coupl,1,1,0.2628579
stuff,actual,happen,1,1,0.26255965
stuff,also,get,1,1,0.263275451
stuff,back,friday,1,1,0.26255965
stuff,kid,doesn,1,1,0.26267895
stuff,matheni,said,1,1,0.26279825
stuff,need,info,1,1,0.265243902
stuff,pass,good,1,1,0.26255965
stumbl,back,away,1,1,0.26255965
stump,minneapoli,institut,1,1,0.26279825
stupid,bitch,sunday,1,1,0.2629772
stupid,just,lost,1,1,0.26279825
style,choic,disast,1,1,0.263335101
style,posit,right,1,1,0.264110551
subject,plan,condit,1,1,0.43755965
submit,fraudul,invoic,1,1,0.43767895
substanc,compound,marijuana,1,1,0.261085553
subway,breakfast,actorfest,1,1,0.261478542
subway,foot,stool,1,1,0.261310118
success,oper,french,1,1,0.261085553
success,ron,a,1,1,0.2614224
success,ten,honeydew,1,1,0.262713649
suck,get,far,1,1,0.261534683
sucker,trade,babi,1,1,0.262601366
sudden,friend,trespass,1,1,0.261085553
sue,mclaughlin,ami,1,1,0.272395671
sueann,like,newest,1,1,0.261310118
suffoc,cross,hang,1,1,0.261085553
suggest,anoth,commit,1,1,0.3052032
suggest,come,plot,1,1,0.261759248
suggest,find,anoth,1,1,0.261141694
suggest,go,home,1,1,0.261085553
suggest,improv,trenton,1,1,0.4377386
suggest,ratio,will,1,1,0.4376193
suit,offic,build,1,1,0.34416755
suit,peoria,kid,1,1,0.344585101
suitcas,bob,anyth,1,1,0.43755965
sullivan,call,cps,1,1,0.4379772
sum,pg,dead,1,1,0.43755965
summer,join,maui,1,1,0.43755965
summer,panel,grower,1,1,0.4379772
sun,chang,snow,1,1,0.34380965
sun,come,went,1,1,0.3441079
sun,dip,wateri,1,1,0.441079003
sun,sea,alway,1,1,0.4376193
sun,TRUE,good,1,1,0.4376193
sunday,alreadi,italian,1,1,0.346971103
sunday,brunch,thought,1,1,0.347686903
sunday,network,kick,1,1,0.4379772
sunday,said,brown,1,1,0.344346501
sunday,school,seem,1,1,0.34404825
sunday,surpris,everyon,1,1,0.257194933
sundrop,commerci,hehe,1,1,0.257638047
sunk,can,see,1,1,0.256917986
sunset,ever,seen,1,1,0.25741649
sunset,thought,travel,1,1,0.259687453
super,bowl,three,1,1,0.256862597
super,easi,altern,1,1,0.256917986
super,everi,th,1,1,0.257361101
super,pac,suppo,1,1,0.256807207
superior,lovin,peopl,1,1,0.26394675
supernatur,forc,thing,1,1,0.256917986
supplement,necessarili,replac,1,1,0.256917986
suppli,compani,procter,1,1,0.287137839
suppli,sphere,rm,1,1,0.257305711
suppo,derek,benyon,1,1,0.257305711
suppo,er,main,1,1,0.256807207
suppo,er,nd,1,1,0.257194933
suppo,former,no,1,1,0.257527269
suppo,ing,walkerfailur,1,1,0.257139543
suppo,issu,wholli,1,1,0.260019789
suppo,now,new,1,1,0.263614414
suppos,walk,like,1,1,0.256751818
supremo,can,play,1,1,0.256751818
surcharg,human,strong,1,1,0.284922266
sure,don,pretti,1,1,0.259410506
sure,enough,cute,1,1,0.256973375
sure,hell,froze,1,1,0.256753948
sure,help,reader,1,1,0.265003409
sure,hope,don,1,1,0.257214106
sure,stay,right,1,1,0.257444185
sure,vegetarian,menu,1,1,0.286588206
sure,will,week,1,1,0.256811468
surfac,pick,toy,1,1,0.257386665
surgeri,mother,day,1,1,0.256753948
surpass,grizzgala,fundrais,1,1,0.259342334
surpris,everyon,doug,1,1,0.256868988
surpris,number,close,1,1,0.258767138
surpris,park,south,1,1,0.256811468
surrend,first,six,1,1,0.257444185
surrend,isn,just,1,1,0.256753948
surrend,richard,welsh,1,1,0.256753948
surround,jame,car,1,1,0.258076901
survey,cover,period,1,1,0.256984027
surviv,countri,peopl,1,1,0.257329145
surviv,just,environ,1,1,0.256984027
suspect,affili,mexico,1,1,0.257731783
suspect,al,qaeda,1,1,0.257444185
suspect,also,old,1,1,0.256811468
suspect,gang,member,1,1,0.257156586
suspect,member,buena,1,1,0.257099066
suspect,rang,wasn,1,1,0.256811468
suspect,sell,pirat,1,1,0.256753948
sustain,design,realli,1,1,0.259284815
sustain,practic,add,1,1,0.43755965
sway,anyth,pascetta,1,1,0.29693465
swear,black,cloth,1,1,0.29729255
sweatshi,beauti,contest,1,1,0.2972329
sweep,food,kitchen,1,1,0.29693465
sweet,adapt,lauri,1,1,0.43755965
sweet,excit,plan,1,1,0.4377386
sweet,guest,ll,1,1,0.34380965
sweet,let,know,1,1,0.3438693
swell,longer,live,1,1,0.43767895
swerv,front,jame,1,1,0.441079003
swim,fin,like,1,1,0.266281151
swindon,normal,associ,1,1,0.2657443
swindon,riddl,unemploy,1,1,0.26568465
swinger,idealist,folk,1,1,0.266639051
switch,around,tile,1,1,0.26580395
switch,chapter,round,1,1,0.26568465
switch,charact,love,1,1,0.267653102
switenki,manag,traffic,1,1,0.267116251
sympathi,made,decis,1,1,0.266519751
sympathi,sho,suppli,1,1,0.269204003
symphoni,hall,joffrey,1,1,0.2661022
synonym,senior,citizen,1,1,0.26604255
system,allow,daughter,1,1,0.265198528
system,impos,gift,1,1,0.264721327
system,instead,star,1,1,0.265079228
system,play,one,1,1,0.264780977
system,pretti,much,1,1,0.26752488
sáenz,said,bank,1,1,0.265616078
tabl,base,light,1,1,0.26835998
tabl,chair,three,1,1,0.26734593
tabl,eight,chair,1,1,0.264602027
tabl,justin,boeger,1,1,0.264482727
tabl,sold,mystiqu,1,1,0.264482727
tabucchi,die,lisbon,1,1,0.264542377
tack,surgeri,mother,1,1,0.264482727
tackl,give,cake,1,1,0.43767895
tag,ran,lot,1,1,0.43755965
